{ 0,76389461, 0,64798527, 0,42745946, 0,28720379, 0,12584541, 0,08561644 } => 1
{ 0,8175421, 0,76389461, 0,64798527, 0,42745946, 0,28720379, 0,12584541 } => 1
{ 0,78059805, 0,8175421, 0,76389461, 0,64798527, 0,42745946, 0,28720379 } => 0
{ 0,79650565, 0,78059805, 0,8175421, 0,76389461, 0,64798527, 0,42745946 } => 1
{ 0,73802654, 0,79650565, 0,78059805, 0,8175421, 0,76389461, 0,64798527 } => 1
{ 0,54473684, 0,73802654, 0,79650565, 0,78059805, 0,8175421, 0,76389461 } => 1
{ 0,40519878, 0,54473684, 0,73802654, 0,79650565, 0,78059805, 0,8175421 } => 0
{ 0,38080808, 0,40519878, 0,54473684, 0,73802654, 0,79650565, 0,78059805 } => 1
{ 0,53134328, 0,38080808, 0,40519878, 0,54473684, 0,73802654, 0,79650565 } => 0
{ 0,57575758, 0,53134328, 0,38080808, 0,40519878, 0,54473684, 0,73802654 } => 0
{ 0,79476861, 0,57575758, 0,53134328, 0,38080808, 0,40519878, 0,54473684 } => 1
{ 0,72924188, 0,79476861, 0,57575758, 0,53134328, 0,38080808, 0,40519878 } => 1
{ 0,60344828, 0,72924188, 0,79476861, 0,57575758, 0,53134328, 0,38080808 } => 1
{ 0,70307692, 0,60344828, 0,72924188, 0,79476861, 0,57575758, 0,53134328 } => 0
{ 0,78303199, 0,70307692, 0,60344828, 0,72924188, 0,79476861, 0,57575758 } => 1
{ 0,90069284, 0,78303199, 0,70307692, 0,60344828, 0,72924188, 0,79476861 } => 0
{ 0,89285714, 0,90069284, 0,78303199, 0,70307692, 0,60344828, 0,72924188 } => 1
{ 0,92972058, 0,89285714, 0,90069284, 0,78303199, 0,70307692, 0,60344828 } => 0
{ 0,8177496, 0,92972058, 0,89285714, 0,90069284, 0,78303199, 0,70307692 } => 1
{ 0,59387755, 0,8177496, 0,92972058, 0,89285714, 0,90069284, 0,78303199 } => 1
{ 0,37311768, 0,59387755, 0,8177496, 0,92972058, 0,89285714, 0,90069284 } => 1
{ 0,23915289, 0,37311768, 0,59387755, 0,8177496, 0,92972058, 0,89285714 } => 0
{ 0,18812877, 0,23915289, 0,37311768, 0,59387755, 0,8177496, 0,92972058 } => 0
{ 0,19618665, 0,18812877, 0,23915289, 0,37311768, 0,59387755, 0,8177496 } => 0
{ 0,31299213, 0,19618665, 0,18812877, 0,23915289, 0,37311768, 0,59387755 } => 0
{ 0,34101382, 0,31299213, 0,19618665, 0,18812877, 0,23915289, 0,37311768 } => 0
{ 0,4084507, 0,34101382, 0,31299213, 0,19618665, 0,18812877, 0,23915289 } => 0
{ 0,49676375, 0,4084507, 0,34101382, 0,31299213, 0,19618665, 0,18812877 } => 0
{ 0,64614122, 0,49676375, 0,4084507, 0,34101382, 0,31299213, 0,19618665 } => 1
{ 0,67697595, 0,64614122, 0,49676375, 0,4084507, 0,34101382, 0,31299213 } => 1
{ 0,62792793, 0,67697595, 0,64614122, 0,49676375, 0,4084507, 0,34101382 } => 0
{ 0,59432933, 0,62792793, 0,67697595, 0,64614122, 0,49676375, 0,4084507 } => 0
{ 0,65032258, 0,59432933, 0,62792793, 0,67697595, 0,64614122, 0,49676375 } => 0
{ 0,56676136, 0,65032258, 0,59432933, 0,62792793, 0,67697595, 0,64614122 } => 1
{ 0,53966346, 0,56676136, 0,65032258, 0,59432933, 0,62792793, 0,67697595 } => 0
{ 0,44186047, 0,53966346, 0,56676136, 0,65032258, 0,59432933, 0,62792793 } => 1
{ 0,38378378, 0,44186047, 0,53966346, 0,56676136, 0,65032258, 0,59432933 } => 1
{ 0,31431244, 0,38378378, 0,44186047, 0,53966346, 0,56676136, 0,65032258 } => 0
{ 0,23600845, 0,31431244, 0,38378378, 0,44186047, 0,53966346, 0,56676136 } => 0
{ 0,17834631, 0,23600845, 0,31431244, 0,38378378, 0,44186047, 0,53966346 } => 1
{ 0,14594435, 0,17834631, 0,23600845, 0,31431244, 0,38378378, 0,44186047 } => 0
{ 0,12581409, 0,14594435, 0,17834631, 0,23600845, 0,31431244, 0,38378378 } => 1
{ 0,13086258, 0,12581409, 0,14594435, 0,17834631, 0,23600845, 0,31431244 } => 0
{ 0,24937238, 0,13086258, 0,12581409, 0,14594435, 0,17834631, 0,23600845 } => 0
{ 0,39469129, 0,24937238, 0,13086258, 0,12581409, 0,14594435, 0,17834631 } => 1
{ 0,50456781, 0,39469129, 0,24937238, 0,13086258, 0,12581409, 0,14594435 } => 1
{ 0,28836545, 0,50456781, 0,39469129, 0,24937238, 0,13086258, 0,12581409 } => 0
{ 0,1850252, 0,28836545, 0,50456781, 0,39469129, 0,24937238, 0,13086258 } => 0
{ 0,25754231, 0,1850252, 0,28836545, 0,50456781, 0,39469129, 0,24937238 } => 0
{ 0,26327599, 0,25754231, 0,1850252, 0,28836545, 0,50456781, 0,39469129 } => 1
{ 0,36454336, 0,26327599, 0,25754231, 0,1850252, 0,28836545, 0,50456781 } => 0
{ 0,51300236, 0,36454336, 0,26327599, 0,25754231, 0,1850252, 0,28836545 } => 0
{ 0,69836553, 0,51300236, 0,36454336, 0,26327599, 0,25754231, 0,1850252 } => 1
{ 0,58924879, 0,69836553, 0,51300236, 0,36454336, 0,26327599, 0,25754231 } => 1
{ 0,37659718, 0,58924879, 0,69836553, 0,51300236, 0,36454336, 0,26327599 } => 0
{ 0,2021978, 0,37659718, 0,58924879, 0,69836553, 0,51300236, 0,36454336 } => 0
{ 0,13012478, 0,2021978, 0,37659718, 0,58924879, 0,69836553, 0,51300236 } => 0
{ 0,26510067, 0,13012478, 0,2021978, 0,37659718, 0,58924879, 0,69836553 } => 0
{ 0,55670103, 0,26510067, 0,13012478, 0,2021978, 0,37659718, 0,58924879 } => 0
{ 0,87632979, 0,55670103, 0,26510067, 0,13012478, 0,2021978, 0,37659718 } => 1
{ 0,90642458, 0,87632979, 0,55670103, 0,26510067, 0,13012478, 0,2021978 } => 1
{ 0,90870185, 0,90642458, 0,87632979, 0,55670103, 0,26510067, 0,13012478 } => 1
{ 0,91616766, 0,90870185, 0,90642458, 0,87632979, 0,55670103, 0,26510067 } => 1
{ 0,89193084, 0,91616766, 0,90870185, 0,90642458, 0,87632979, 0,55670103 } => 1
{ 0,88143526, 0,89193084, 0,91616766, 0,90870185, 0,90642458, 0,87632979 } => 1
{ 0,9047619, 0,88143526, 0,89193084, 0,91616766, 0,90870185, 0,90642458 } => 0
{ 0,67948718, 0,9047619, 0,88143526, 0,89193084, 0,91616766, 0,90870185 } => 1
{ 0,65608466, 0,67948718, 0,9047619, 0,88143526, 0,89193084, 0,91616766 } => 0
{ 0,55981735, 0,65608466, 0,67948718, 0,9047619, 0,88143526, 0,89193084 } => 1
{ 0,69191919, 0,55981735, 0,65608466, 0,67948718, 0,9047619, 0,88143526 } => 0
{ 0,57781325, 0,69191919, 0,55981735, 0,65608466, 0,67948718, 0,9047619 } => 1
{ 0,48634686, 0,57781325, 0,69191919, 0,55981735, 0,65608466, 0,67948718 } => 0
{ 0,31648199, 0,48634686, 0,57781325, 0,69191919, 0,55981735, 0,65608466 } => 1
{ 0,24222798, 0,31648199, 0,48634686, 0,57781325, 0,69191919, 0,55981735 } => 1
{ 0,14835506, 0,24222798, 0,31648199, 0,48634686, 0,57781325, 0,69191919 } => 0
{ 0,13884993, 0,14835506, 0,24222798, 0,31648199, 0,48634686, 0,57781325 } => 0
{ 0,19512195, 0,13884993, 0,14835506, 0,24222798, 0,31648199, 0,48634686 } => 0
{ 0,28936605, 0,19512195, 0,13884993, 0,14835506, 0,24222798, 0,31648199 } => 1
{ 0,21797323, 0,28936605, 0,19512195, 0,13884993, 0,14835506, 0,24222798 } => 1
{ 0,18145563, 0,21797323, 0,28936605, 0,19512195, 0,13884993, 0,14835506 } => 0
{ 0,18541667, 0,18145563, 0,21797323, 0,28936605, 0,19512195, 0,13884993 } => 0
{ 0,20858164, 0,18541667, 0,18145563, 0,21797323, 0,28936605, 0,19512195 } => 1
{ 0,15322581, 0,20858164, 0,18541667, 0,18145563, 0,21797323, 0,28936605 } => 0
{ 0,20414673, 0,15322581, 0,20858164, 0,18541667, 0,18145563, 0,21797323 } => 0
{ 0,49387755, 0,20414673, 0,15322581, 0,20858164, 0,18541667, 0,18145563 } => 0
{ 0,58888889, 0,49387755, 0,20414673, 0,15322581, 0,20858164, 0,18541667 } => 1
{ 0,37826087, 0,58888889, 0,49387755, 0,20414673, 0,15322581, 0,20858164 } => 1
{ 0,14556962, 0,37826087, 0,58888889, 0,49387755, 0,20414673, 0,15322581 } => 0
{ 0,06360424, 0,14556962, 0,37826087, 0,58888889, 0,49387755, 0,20414673 } => 1
{ 0,08396226, 0,06360424, 0,14556962, 0,37826087, 0,58888889, 0,49387755 } => 0
{ 0,13617021, 0,08396226, 0,06360424, 0,14556962, 0,37826087, 0,58888889 } => 0
{ 0,35294118, 0,13617021, 0,08396226, 0,06360424, 0,14556962, 0,37826087 } => 0
{ 0,59081197, 0,35294118, 0,13617021, 0,08396226, 0,06360424, 0,14556962 } => 0
{ 0,71549421, 0,59081197, 0,35294118, 0,13617021, 0,08396226, 0,06360424 } => 1
{ 0,80948081, 0,71549421, 0,59081197, 0,35294118, 0,13617021, 0,08396226 } => 1
{ 0,81468531, 0,80948081, 0,71549421, 0,59081197, 0,35294118, 0,13617021 } => 1
{ 0,66086957, 0,81468531, 0,80948081, 0,71549421, 0,59081197, 0,35294118 } => 1
{ 0,53839164, 0,66086957, 0,81468531, 0,80948081, 0,71549421, 0,59081197 } => 1
{ 0,50547046, 0,53839164, 0,66086957, 0,81468531, 0,80948081, 0,71549421 } => 0
{ 0,58632426, 0,50547046, 0,53839164, 0,66086957, 0,81468531, 0,80948081 } => 0
{ 0,64067098, 0,58632426, 0,50547046, 0,53839164, 0,66086957, 0,81468531 } => 0
{ 0,75235405, 0,64067098, 0,58632426, 0,50547046, 0,53839164, 0,66086957 } => 0
{ 0,80362062, 0,75235405, 0,64067098, 0,58632426, 0,50547046, 0,53839164 } => 1
{ 0,86107855, 0,80362062, 0,75235405, 0,64067098, 0,58632426, 0,50547046 } => 1
{ 0,74450773, 0,86107855, 0,80362062, 0,75235405, 0,64067098, 0,58632426 } => 1
{ 0,75352697, 0,74450773, 0,86107855, 0,80362062, 0,75235405, 0,64067098 } => 0
{ 0,84012298, 0,75352697, 0,74450773, 0,86107855, 0,80362062, 0,75235405 } => 0
{ 0,87305699, 0,84012298, 0,75352697, 0,74450773, 0,86107855, 0,80362062 } => 1
{ 0,92717391, 0,87305699, 0,84012298, 0,75352697, 0,74450773, 0,86107855 } => 1
{ 0,71343284, 0,92717391, 0,87305699, 0,84012298, 0,75352697, 0,74450773 } => 1
{ 0,48148148, 0,71343284, 0,92717391, 0,87305699, 0,84012298, 0,75352697 } => 0
{ 0,16452442, 0,48148148, 0,71343284, 0,92717391, 0,87305699, 0,84012298 } => 0
{ 0,30882353, 0,16452442, 0,48148148, 0,71343284, 0,92717391, 0,87305699 } => 0
{ 0,46818923, 0,30882353, 0,16452442, 0,48148148, 0,71343284, 0,92717391 } => 0
{ 0,66566265, 0,46818923, 0,30882353, 0,16452442, 0,48148148, 0,71343284 } => 0
{ 0,74005891, 0,66566265, 0,46818923, 0,30882353, 0,16452442, 0,48148148 } => 1
{ 0,78639618, 0,74005891, 0,66566265, 0,46818923, 0,30882353, 0,16452442 } => 1
{ 0,7715681, 0,78639618, 0,74005891, 0,66566265, 0,46818923, 0,30882353 } => 1
{ 0,81740126, 0,7715681, 0,78639618, 0,74005891, 0,66566265, 0,46818923 } => 1
{ 0,74748828, 0,81740126, 0,7715681, 0,78639618, 0,74005891, 0,66566265 } => 1
{ 0,66752577, 0,74748828, 0,81740126, 0,7715681, 0,78639618, 0,74005891 } => 1
{ 0,31264024, 0,66752577, 0,74748828, 0,81740126, 0,7715681, 0,78639618 } => 1
{ 0,30161692, 0,31264024, 0,66752577, 0,74748828, 0,81740126, 0,7715681 } => 0
{ 0,19791123, 0,30161692, 0,31264024, 0,66752577, 0,74748828, 0,81740126 } => 1
{ 0,19671289, 0,19791123, 0,30161692, 0,31264024, 0,66752577, 0,74748828 } => 0
{ 0,11081794, 0,19671289, 0,19791123, 0,30161692, 0,31264024, 0,66752577 } => 0
{ 0,26356094, 0,11081794, 0,19671289, 0,19791123, 0,30161692, 0,31264024 } => 0
{ 0,35949367, 0,26356094, 0,11081794, 0,19671289, 0,19791123, 0,30161692 } => 1
{ 0,47756041, 0,35949367, 0,26356094, 0,11081794, 0,19671289, 0,19791123 } => 1
{ 0,28106152, 0,47756041, 0,35949367, 0,26356094, 0,11081794, 0,19671289 } => 0
{ 0,20807062, 0,28106152, 0,47756041, 0,35949367, 0,26356094, 0,11081794 } => 0
{ 0,19730942, 0,20807062, 0,28106152, 0,47756041, 0,35949367, 0,26356094 } => 0
{ 0,2459605, 0,19730942, 0,20807062, 0,28106152, 0,47756041, 0,35949367 } => 0
{ 0,31362007, 0,2459605, 0,19730942, 0,20807062, 0,28106152, 0,47756041 } => 1
{ 0,29185185, 0,31362007, 0,2459605, 0,19730942, 0,20807062, 0,28106152 } => 1
{ 0,15856481, 0,29185185, 0,31362007, 0,2459605, 0,19730942, 0,20807062 } => 1
{ 0,17174515, 0,15856481, 0,29185185, 0,31362007, 0,2459605, 0,19730942 } => 1
{ 0,3343442, 0,17174515, 0,15856481, 0,29185185, 0,31362007, 0,2459605 } => 0
{ 0,51529572, 0,3343442, 0,17174515, 0,15856481, 0,29185185, 0,31362007 } => 0
{ 0,70570571, 0,51529572, 0,3343442, 0,17174515, 0,15856481, 0,29185185 } => 0
{ 0,70911087, 0,70570571, 0,51529572, 0,3343442, 0,17174515, 0,15856481 } => 1
{ 0,59474482, 0,70911087, 0,70570571, 0,51529572, 0,3343442, 0,17174515 } => 1
{ 0,46176912, 0,59474482, 0,70911087, 0,70570571, 0,51529572, 0,3343442 } => 0
{ 0,43328336, 0,46176912, 0,59474482, 0,70911087, 0,70570571, 0,51529572 } => 0
{ 0,36448116, 0,43328336, 0,46176912, 0,59474482, 0,70911087, 0,70570571 } => 1
{ 0,56585366, 0,36448116, 0,43328336, 0,46176912, 0,59474482, 0,70911087 } => 0
{ 0,69877328, 0,56585366, 0,36448116, 0,43328336, 0,46176912, 0,59474482 } => 1
{ 0,8977649, 0,69877328, 0,56585366, 0,36448116, 0,43328336, 0,46176912 } => 1
{ 0,86185819, 0,8977649, 0,69877328, 0,56585366, 0,36448116, 0,43328336 } => 1
{ 0,82285245, 0,86185819, 0,8977649, 0,69877328, 0,56585366, 0,36448116 } => 1
{ 0,70263294, 0,82285245, 0,86185819, 0,8977649, 0,69877328, 0,56585366 } => 1
{ 0,56806475, 0,70263294, 0,82285245, 0,86185819, 0,8977649, 0,69877328 } => 0
{ 0,41019956, 0,56806475, 0,70263294, 0,82285245, 0,86185819, 0,8977649 } => 0
{ 0,59130435, 0,41019956, 0,56806475, 0,70263294, 0,82285245, 0,86185819 } => 0
{ 0,7, 0,59130435, 0,41019956, 0,56806475, 0,70263294, 0,82285245 } => 0
{ 0,77204301, 0,7, 0,59130435, 0,41019956, 0,56806475, 0,70263294 } => 1
{ 0,84732824, 0,77204301, 0,7, 0,59130435, 0,41019956, 0,56806475 } => 1
{ 0,8454039, 0,84732824, 0,77204301, 0,7, 0,59130435, 0,41019956 } => 1
{ 0,88250319, 0,8454039, 0,84732824, 0,77204301, 0,7, 0,59130435 } => 0
{ 0,89357218, 0,88250319, 0,8454039, 0,84732824, 0,77204301, 0,7 } => 1
{ 0,96168882, 0,89357218, 0,88250319, 0,8454039, 0,84732824, 0,77204301 } => 1
{ 0,96870654, 0,96168882, 0,89357218, 0,88250319, 0,8454039, 0,84732824 } => 1
{ 0,92602378, 0,96870654, 0,96168882, 0,89357218, 0,88250319, 0,8454039 } => 1
{ 0,82718727, 0,92602378, 0,96870654, 0,96168882, 0,89357218, 0,88250319 } => 1
{ 0,72401434, 0,82718727, 0,92602378, 0,96870654, 0,96168882, 0,89357218 } => 0
{ 0,45748187, 0,72401434, 0,82718727, 0,92602378, 0,96870654, 0,96168882 } => 1
{ 0,3018046, 0,45748187, 0,72401434, 0,82718727, 0,92602378, 0,96870654 } => 0
{ 0,12228101, 0,3018046, 0,45748187, 0,72401434, 0,82718727, 0,92602378 } => 0
{ 0,16926632, 0,12228101, 0,3018046, 0,45748187, 0,72401434, 0,82718727 } => 0
{ 0,1180203, 0,16926632, 0,12228101, 0,3018046, 0,45748187, 0,72401434 } => 0
{ 0,14333112, 0,1180203, 0,16926632, 0,12228101, 0,3018046, 0,45748187 } => 0
{ 0,14435303, 0,14333112, 0,1180203, 0,16926632, 0,12228101, 0,3018046 } => 0
{ 0,23168024, 0,14435303, 0,14333112, 0,1180203, 0,16926632, 0,12228101 } => 0
{ 0,36779795, 0,23168024, 0,14435303, 0,14333112, 0,1180203, 0,16926632 } => 0
{ 0,5455259, 0,36779795, 0,23168024, 0,14435303, 0,14333112, 0,1180203 } => 0
{ 0,54679803, 0,5455259, 0,36779795, 0,23168024, 0,14435303, 0,14333112 } => 1
{ 0,53852814, 0,54679803, 0,5455259, 0,36779795, 0,23168024, 0,14435303 } => 0
{ 0,36904762, 0,53852814, 0,54679803, 0,5455259, 0,36779795, 0,23168024 } => 1
{ 0,28280961, 0,36904762, 0,53852814, 0,54679803, 0,5455259, 0,36779795 } => 1
{ 0,15939086, 0,28280961, 0,36904762, 0,53852814, 0,54679803, 0,5455259 } => 0
{ 0,242497, 0,15939086, 0,28280961, 0,36904762, 0,53852814, 0,54679803 } => 0
{ 0,37868852, 0,242497, 0,15939086, 0,28280961, 0,36904762, 0,53852814 } => 1
{ 0,38020833, 0,37868852, 0,242497, 0,15939086, 0,28280961, 0,36904762 } => 1
{ 0,16005472, 0,38020833, 0,37868852, 0,242497, 0,15939086, 0,28280961 } => 0
{ 0,14410058, 0,16005472, 0,38020833, 0,37868852, 0,242497, 0,15939086 } => 1
{ 0,21995465, 0,14410058, 0,16005472, 0,38020833, 0,37868852, 0,242497 } => 0
{ 0,42717329, 0,21995465, 0,14410058, 0,16005472, 0,38020833, 0,37868852 } => 0
{ 0,65237113, 0,42717329, 0,21995465, 0,14410058, 0,16005472, 0,38020833 } => 0
{ 0,82458517, 0,65237113, 0,42717329, 0,21995465, 0,14410058, 0,16005472 } => 0
{ 0,87002303, 0,82458517, 0,65237113, 0,42717329, 0,21995465, 0,14410058 } => 1
{ 0,91787611, 0,87002303, 0,82458517, 0,65237113, 0,42717329, 0,21995465 } => 0
{ 0,89433319, 0,91787611, 0,87002303, 0,82458517, 0,65237113, 0,42717329 } => 1
{ 0,85392696, 0,89433319, 0,91787611, 0,87002303, 0,82458517, 0,65237113 } => 1
{ 0,81964286, 0,85392696, 0,89433319, 0,91787611, 0,87002303, 0,82458517 } => 0
{ 0,77465668, 0,81964286, 0,85392696, 0,89433319, 0,91787611, 0,87002303 } => 1
{ 0,8325, 0,77465668, 0,81964286, 0,85392696, 0,89433319, 0,91787611 } => 1
{ 0,81217277, 0,8325, 0,77465668, 0,81964286, 0,85392696, 0,89433319 } => 0
{ 0,78893281, 0,81217277, 0,8325, 0,77465668, 0,81964286, 0,85392696 } => 1
{ 0,79345603, 0,78893281, 0,81217277, 0,8325, 0,77465668, 0,81964286 } => 0
{ 0,64833575, 0,79345603, 0,78893281, 0,81217277, 0,8325, 0,77465668 } => 1
{ 0,4503012, 0,64833575, 0,79345603, 0,78893281, 0,81217277, 0,8325 } => 1
{ 0,34098361, 0,4503012, 0,64833575, 0,79345603, 0,78893281, 0,81217277 } => 0
{ 0,46402878, 0,34098361, 0,4503012, 0,64833575, 0,79345603, 0,78893281 } => 0
{ 0,56060606, 0,46402878, 0,34098361, 0,4503012, 0,64833575, 0,79345603 } => 1
{ 0,636953, 0,56060606, 0,46402878, 0,34098361, 0,4503012, 0,64833575 } => 0
{ 0,67548747, 0,636953, 0,56060606, 0,46402878, 0,34098361, 0,4503012 } => 0
{ 0,75821596, 0,67548747, 0,636953, 0,56060606, 0,46402878, 0,34098361 } => 1
{ 0,61036269, 0,75821596, 0,67548747, 0,636953, 0,56060606, 0,46402878 } => 1
{ 0,43027211, 0,61036269, 0,75821596, 0,67548747, 0,636953, 0,56060606 } => 0
{ 0,29488159, 0,43027211, 0,61036269, 0,75821596, 0,67548747, 0,636953 } => 0
{ 0,18916914, 0,29488159, 0,43027211, 0,61036269, 0,75821596, 0,67548747 } => 1
{ 0,10096154, 0,18916914, 0,29488159, 0,43027211, 0,61036269, 0,75821596 } => 0
{ 0,11483655, 0,10096154, 0,18916914, 0,29488159, 0,43027211, 0,61036269 } => 0
{ 0,27147766, 0,11483655, 0,10096154, 0,18916914, 0,29488159, 0,43027211 } => 0
{ 0,54640069, 0,27147766, 0,11483655, 0,10096154, 0,18916914, 0,29488159 } => 0
{ 0,56068841, 0,54640069, 0,27147766, 0,11483655, 0,10096154, 0,18916914 } => 1
{ 0,59252507, 0,56068841, 0,54640069, 0,27147766, 0,11483655, 0,10096154 } => 0
{ 0,4573991, 0,59252507, 0,56068841, 0,54640069, 0,27147766, 0,11483655 } => 0
{ 0,47453311, 0,4573991, 0,59252507, 0,56068841, 0,54640069, 0,27147766 } => 1
{ 0,4, 0,47453311, 0,4573991, 0,59252507, 0,56068841, 0,54640069 } => 1
{ 0,44417671, 0,4, 0,47453311, 0,4573991, 0,59252507, 0,56068841 } => 0
{ 0,64673913, 0,44417671, 0,4, 0,47453311, 0,4573991, 0,59252507 } => 0
{ 0,78275862, 0,64673913, 0,44417671, 0,4, 0,47453311, 0,4573991 } => 1
{ 0,81001138, 0,78275862, 0,64673913, 0,44417671, 0,4, 0,47453311 } => 1
{ 0,65306122, 0,81001138, 0,78275862, 0,64673913, 0,44417671, 0,4 } => 1
{ 0,37979798, 0,65306122, 0,81001138, 0,78275862, 0,64673913, 0,44417671 } => 1
{ 0,23211169, 0,37979798, 0,65306122, 0,81001138, 0,78275862, 0,64673913 } => 0
{ 0,0722135, 0,23211169, 0,37979798, 0,65306122, 0,81001138, 0,78275862 } => 1
{ 0,1407767, 0,0722135, 0,23211169, 0,37979798, 0,65306122, 0,81001138 } => 0
{ 0,12317666, 0,1407767, 0,0722135, 0,23211169, 0,37979798, 0,65306122 } => 1
{ 0,26466165, 0,12317666, 0,1407767, 0,0722135, 0,23211169, 0,37979798 } => 0
{ 0,20254777, 0,26466165, 0,12317666, 0,1407767, 0,0722135, 0,23211169 } => 1
{ 0,18505338, 0,20254777, 0,26466165, 0,12317666, 0,1407767, 0,0722135 } => 0
{ 0,11378849, 0,18505338, 0,20254777, 0,26466165, 0,12317666, 0,1407767 } => 0
{ 0,17525773, 0,11378849, 0,18505338, 0,20254777, 0,26466165, 0,12317666 } => 0
{ 0,23285714, 0,17525773, 0,11378849, 0,18505338, 0,20254777, 0,26466165 } => 1
{ 0,26163873, 0,23285714, 0,17525773, 0,11378849, 0,18505338, 0,20254777 } => 0
